day,lang,count
2017-06-04 00:00:00,pt,1
2017-06-04 00:00:00,tr,1
2017-06-04 00:00:00,de,2
2017-06-04 00:00:00,eu,2
2017-06-04 00:00:00,nl,2
2017-06-04 00:00:00,sl,2
2017-06-04 00:00:00,sv,2
2017-06-04 00:00:00,es,3
2017-06-04 00:00:00,in,3
2017-06-04 00:00:00,ja,3
2017-06-04 00:00:00,bg,4
2017-06-04 00:00:00,fr,4
2017-06-04 00:00:00,et,5
2017-06-04 00:00:00,lt,6
2017-06-04 00:00:00,uk,6
2017-06-04 00:00:00,und,122
2017-06-04 00:00:00,en,293
2017-06-04 00:00:00,ru,310
2017-06-04 00:00:00,lv,1993
2017-06-05 00:00:00,ja,1
2017-06-05 00:00:00,nl,1
2017-06-05 00:00:00,pt,1
2017-06-05 00:00:00,ro,1
2017-06-05 00:00:00,sl,1
2017-06-05 00:00:00,sr,1
2017-06-05 00:00:00,in,2
2017-06-05 00:00:00,it,2
2017-06-05 00:00:00,cs,3
2017-06-05 00:00:00,de,3
2017-06-05 00:00:00,es,4
2017-06-05 00:00:00,ht,4
2017-06-05 00:00:00,uk,4
2017-06-05 00:00:00,et,6
2017-06-05 00:00:00,lt,14
2017-06-05 00:00:00,sv,15
2017-06-05 00:00:00,und,75
2017-06-05 00:00:00,en,261
2017-06-05 00:00:00,ru,362
2017-06-05 00:00:00,lv,2646
2017-06-06 00:00:00,cy,1
2017-06-06 00:00:00,fi,1
2017-06-06 00:00:00,hi,1
2017-06-06 00:00:00,it,1
2017-06-06 00:00:00,nl,1
2017-06-06 00:00:00,no,1
2017-06-06 00:00:00,pl,1
2017-06-06 00:00:00,sl,1
2017-06-06 00:00:00,tr,1
2017-06-06 00:00:00,ca,2
2017-06-06 00:00:00,da,2
2017-06-06 00:00:00,de,2
2017-06-06 00:00:00,eu,2
2017-06-06 00:00:00,in,3
2017-06-06 00:00:00,pt,3
2017-06-06 00:00:00,uk,3
2017-06-06 00:00:00,fr,4
2017-06-06 00:00:00,sv,4
2017-06-06 00:00:00,et,6
2017-06-06 00:00:00,es,9
2017-06-06 00:00:00,lt,12
2017-06-06 00:00:00,und,56
2017-06-06 00:00:00,ru,367
2017-06-06 00:00:00,en,514
2017-06-06 00:00:00,lv,2833
2017-06-07 00:00:00,et,1
2017-06-07 00:00:00,pl,1
2017-06-07 00:00:00,ro,1
2017-06-07 00:00:00,tl,1
2017-06-07 00:00:00,ca,2
2017-06-07 00:00:00,de,2
2017-06-07 00:00:00,ht,2
2017-06-07 00:00:00,sl,2
2017-06-07 00:00:00,tr,2
2017-06-07 00:00:00,fa,3
2017-06-07 00:00:00,fr,3
2017-06-07 00:00:00,it,3
2017-06-07 00:00:00,uk,3
2017-06-07 00:00:00,fi,4
2017-06-07 00:00:00,ar,5
2017-06-07 00:00:00,in,5
2017-06-07 00:00:00,es,11
2017-06-07 00:00:00,pt,11
2017-06-07 00:00:00,lt,14
2017-06-07 00:00:00,sv,22
2017-06-07 00:00:00,und,63
2017-06-07 00:00:00,en,348
2017-06-07 00:00:00,ru,357
2017-06-07 00:00:00,lv,2987
2017-06-08 00:00:00,cs,1
2017-06-08 00:00:00,da,1
2017-06-08 00:00:00,hi,1
2017-06-08 00:00:00,hu,1
2017-06-08 00:00:00,it,1
2017-06-08 00:00:00,no,1
2017-06-08 00:00:00,ro,1
2017-06-08 00:00:00,sl,1
2017-06-08 00:00:00,ca,2
2017-06-08 00:00:00,de,2
2017-06-08 00:00:00,tr,2
2017-06-08 00:00:00,ar,3
2017-06-08 00:00:00,fi,3
2017-06-08 00:00:00,ht,3
2017-06-08 00:00:00,in,3
2017-06-08 00:00:00,uk,3
2017-06-08 00:00:00,et,5
2017-06-08 00:00:00,eu,6
2017-06-08 00:00:00,bg,7
2017-06-08 00:00:00,fr,8
2017-06-08 00:00:00,pt,9
2017-06-08 00:00:00,sv,9
2017-06-08 00:00:00,es,10
2017-06-08 00:00:00,lt,10
2017-06-08 00:00:00,und,97
2017-06-08 00:00:00,en,363
2017-06-08 00:00:00,ru,452
2017-06-08 00:00:00,lv,3187
2017-06-09 00:00:00,da,1
2017-06-09 00:00:00,hi,1
2017-06-09 00:00:00,hu,1
2017-06-09 00:00:00,pl,1
2017-06-09 00:00:00,ro,1
2017-06-09 00:00:00,cs,2
2017-06-09 00:00:00,de,2
2017-06-09 00:00:00,fi,2
2017-06-09 00:00:00,ht,2
2017-06-09 00:00:00,fr,3
2017-06-09 00:00:00,tl,3
2017-06-09 00:00:00,uk,3
2017-06-09 00:00:00,bg,4
2017-06-09 00:00:00,es,4
2017-06-09 00:00:00,et,4
2017-06-09 00:00:00,eu,4
2017-06-09 00:00:00,in,4
2017-06-09 00:00:00,ca,5
2017-06-09 00:00:00,sv,5
2017-06-09 00:00:00,tr,7
2017-06-09 00:00:00,lt,11
2017-06-09 00:00:00,pt,50
2017-06-09 00:00:00,und,72
2017-06-09 00:00:00,en,278
2017-06-09 00:00:00,ru,424
2017-06-09 00:00:00,lv,2792
2017-06-10 00:00:00,cs,1
2017-06-10 00:00:00,it,1
2017-06-10 00:00:00,ja,1
2017-06-10 00:00:00,nl,1
2017-06-10 00:00:00,pt,1
2017-06-10 00:00:00,sl,1
2017-06-10 00:00:00,sr,1
2017-06-10 00:00:00,tl,2
2017-06-10 00:00:00,bg,3
2017-06-10 00:00:00,de,3
2017-06-10 00:00:00,es,3
2017-06-10 00:00:00,et,3
2017-06-10 00:00:00,fi,4
2017-06-10 00:00:00,ht,4
2017-06-10 00:00:00,pl,4
2017-06-10 00:00:00,in,5
2017-06-10 00:00:00,uk,6
2017-06-10 00:00:00,lt,9
2017-06-10 00:00:00,fr,14
2017-06-10 00:00:00,eu,15
2017-06-10 00:00:00,und,70
2017-06-10 00:00:00,ru,320
2017-06-10 00:00:00,en,423
2017-06-10 00:00:00,lv,1631
2017-06-11 00:00:00,bg,1
2017-06-11 00:00:00,cy,1
2017-06-11 00:00:00,fi,1
2017-06-11 00:00:00,in,1
2017-06-11 00:00:00,is,1
2017-06-11 00:00:00,nl,1
2017-06-11 00:00:00,pl,1
2017-06-11 00:00:00,tl,1
2017-06-11 00:00:00,ar,2
2017-06-11 00:00:00,et,2
2017-06-11 00:00:00,pt,2
2017-06-11 00:00:00,sr,2
2017-06-11 00:00:00,sv,2
2017-06-11 00:00:00,tr,2
2017-06-11 00:00:00,cs,3
2017-06-11 00:00:00,uk,4
2017-06-11 00:00:00,fr,6
2017-06-11 00:00:00,de,9
2017-06-11 00:00:00,es,9
2017-06-11 00:00:00,lt,9
2017-06-11 00:00:00,und,62
2017-06-11 00:00:00,ru,318
2017-06-11 00:00:00,en,355
2017-06-11 00:00:00,lv,1400
2017-06-12 00:00:00,cy,1
2017-06-12 00:00:00,da,1
2017-06-12 00:00:00,it,1
2017-06-12 00:00:00,no,1
2017-06-12 00:00:00,sv,1
2017-06-12 00:00:00,bg,2
2017-06-12 00:00:00,et,2
2017-06-12 00:00:00,ht,2
2017-06-12 00:00:00,in,2
2017-06-12 00:00:00,is,2
2017-06-12 00:00:00,sr,2
2017-06-12 00:00:00,tr,2
2017-06-12 00:00:00,pt,3
2017-06-12 00:00:00,ro,3
2017-06-12 00:00:00,tl,3
2017-06-12 00:00:00,ja,4
2017-06-12 00:00:00,sl,5
2017-06-12 00:00:00,fi,8
2017-06-12 00:00:00,pl,8
2017-06-12 00:00:00,de,10
2017-06-12 00:00:00,uk,11
2017-06-12 00:00:00,lt,13
2017-06-12 00:00:00,es,18
2017-06-12 00:00:00,fr,25
2017-06-12 00:00:00,und,79
2017-06-12 00:00:00,ru,497
2017-06-12 00:00:00,en,512
2017-06-12 00:00:00,lv,2864
2017-06-13 00:00:00,ht,1
2017-06-13 00:00:00,sr,1
2017-06-13 00:00:00,bg,2
2017-06-13 00:00:00,de,2
2017-06-13 00:00:00,fa,2
2017-06-13 00:00:00,ja,2
2017-06-13 00:00:00,ro,2
2017-06-13 00:00:00,sv,2
2017-06-13 00:00:00,tr,2
2017-06-13 00:00:00,da,3
2017-06-13 00:00:00,fi,3
2017-06-13 00:00:00,in,3
2017-06-13 00:00:00,uk,3
2017-06-13 00:00:00,et,4
2017-06-13 00:00:00,sl,4
2017-06-13 00:00:00,tl,4
2017-06-13 00:00:00,fr,5
2017-06-13 00:00:00,es,8
2017-06-13 00:00:00,lt,8
2017-06-13 00:00:00,und,81
2017-06-13 00:00:00,ru,513
2017-06-13 00:00:00,en,520
2017-06-13 00:00:00,lv,3026
2017-06-14 00:00:00,cs,1
2017-06-14 00:00:00,cy,1
2017-06-14 00:00:00,da,1
2017-06-14 00:00:00,fa,1
2017-06-14 00:00:00,hu,1
2017-06-14 00:00:00,is,1
2017-06-14 00:00:00,pl,1
2017-06-14 00:00:00,pt,1
2017-06-14 00:00:00,ht,2
2017-06-14 00:00:00,in,2
2017-06-14 00:00:00,nl,2
2017-06-14 00:00:00,no,2
2017-06-14 00:00:00,sl,2
2017-06-14 00:00:00,sv,2
2017-06-14 00:00:00,bg,3
2017-06-14 00:00:00,fi,3
2017-06-14 00:00:00,tr,3
2017-06-14 00:00:00,uk,3
2017-06-14 00:00:00,ar,4
2017-06-14 00:00:00,et,6
2017-06-14 00:00:00,de,7
2017-06-14 00:00:00,es,8
2017-06-14 00:00:00,lt,12
2017-06-14 00:00:00,fr,15
2017-06-14 00:00:00,und,111
2017-06-14 00:00:00,en,464
2017-06-14 00:00:00,ru,507
2017-06-14 00:00:00,lv,3205
2017-06-15 00:00:00,ar,1
2017-06-15 00:00:00,da,1
2017-06-15 00:00:00,ht,1
2017-06-15 00:00:00,it,1
2017-06-15 00:00:00,ko,1
2017-06-15 00:00:00,pl,1
2017-06-15 00:00:00,pt,1
2017-06-15 00:00:00,sl,1
2017-06-15 00:00:00,sr,1
2017-06-15 00:00:00,tl,1
2017-06-15 00:00:00,ca,2
2017-06-15 00:00:00,fi,2
2017-06-15 00:00:00,ro,2
2017-06-15 00:00:00,fa,3
2017-06-15 00:00:00,sv,3
2017-06-15 00:00:00,bg,4
2017-06-15 00:00:00,in,4
2017-06-15 00:00:00,et,5
2017-06-15 00:00:00,de,7
2017-06-15 00:00:00,lt,9
2017-06-15 00:00:00,uk,9
2017-06-15 00:00:00,fr,13
2017-06-15 00:00:00,es,15
2017-06-15 00:00:00,und,78
2017-06-15 00:00:00,en,328
2017-06-15 00:00:00,ru,588
2017-06-15 00:00:00,lv,3176
2017-06-16 00:00:00,cs,1
2017-06-16 00:00:00,ja,1
2017-06-16 00:00:00,sr,1
2017-06-16 00:00:00,tl,1
2017-06-16 00:00:00,tr,1
2017-06-16 00:00:00,ar,2
2017-06-16 00:00:00,da,2
2017-06-16 00:00:00,fi,2
2017-06-16 00:00:00,ht,2
2017-06-16 00:00:00,in,2
2017-06-16 00:00:00,pt,2
2017-06-16 00:00:00,ro,2
2017-06-16 00:00:00,sl,3
2017-06-16 00:00:00,it,4
2017-06-16 00:00:00,sv,4
2017-06-16 00:00:00,de,6
2017-06-16 00:00:00,lt,6
2017-06-16 00:00:00,et,7
2017-06-16 00:00:00,es,10
2017-06-16 00:00:00,fa,11
2017-06-16 00:00:00,uk,11
2017-06-16 00:00:00,ca,15
2017-06-16 00:00:00,fr,48
2017-06-16 00:00:00,und,62
2017-06-16 00:00:00,en,396
2017-06-16 00:00:00,ru,504
2017-06-16 00:00:00,lv,2747
2017-06-17 00:00:00,ar,1
2017-06-17 00:00:00,bg,1
2017-06-17 00:00:00,de,1
2017-06-17 00:00:00,fi,1
2017-06-17 00:00:00,ht,1
2017-06-17 00:00:00,ja,1
2017-06-17 00:00:00,es,2
2017-06-17 00:00:00,fr,2
2017-06-17 00:00:00,in,2
2017-06-17 00:00:00,pt,3
2017-06-17 00:00:00,ro,3
2017-06-17 00:00:00,et,4
2017-06-17 00:00:00,lt,4
2017-06-17 00:00:00,uk,4
2017-06-17 00:00:00,it,5
2017-06-17 00:00:00,is,14
2017-06-17 00:00:00,sv,18
2017-06-17 00:00:00,ca,32
2017-06-17 00:00:00,und,88
2017-06-17 00:00:00,en,252
2017-06-17 00:00:00,ru,330
2017-06-17 00:00:00,lv,1411
2017-06-18 00:00:00,cs,1
2017-06-18 00:00:00,fi,1
2017-06-18 00:00:00,fr,1
2017-06-18 00:00:00,ht,1
2017-06-18 00:00:00,nl,1
2017-06-18 00:00:00,pl,1
2017-06-18 00:00:00,sl,1
2017-06-18 00:00:00,bg,2
2017-06-18 00:00:00,de,2
2017-06-18 00:00:00,hu,2
2017-06-18 00:00:00,in,2
2017-06-18 00:00:00,is,2
2017-06-18 00:00:00,tr,2
2017-06-18 00:00:00,uk,2
2017-06-18 00:00:00,pt,3
2017-06-18 00:00:00,sv,3
2017-06-18 00:00:00,ro,4
2017-06-18 00:00:00,es,9
2017-06-18 00:00:00,et,9
2017-06-18 00:00:00,lt,10
2017-06-18 00:00:00,und,63
2017-06-18 00:00:00,en,219
2017-06-18 00:00:00,ru,301
2017-06-18 00:00:00,lv,1864
2017-06-19 00:00:00,cs,1
2017-06-19 00:00:00,cy,1
2017-06-19 00:00:00,da,1
2017-06-19 00:00:00,de,1
2017-06-19 00:00:00,fa,1
2017-06-19 00:00:00,ht,1
2017-06-19 00:00:00,tl,1
2017-06-19 00:00:00,is,2
2017-06-19 00:00:00,ko,2
2017-06-19 00:00:00,no,2
2017-06-19 00:00:00,es,3
2017-06-19 00:00:00,fi,3
2017-06-19 00:00:00,sl,3
2017-06-19 00:00:00,uk,3
2017-06-19 00:00:00,ca,4
2017-06-19 00:00:00,pt,4
2017-06-19 00:00:00,sr,4
2017-06-19 00:00:00,bg,5
2017-06-19 00:00:00,ja,5
2017-06-19 00:00:00,sv,5
2017-06-19 00:00:00,et,6
2017-06-19 00:00:00,pl,7
2017-06-19 00:00:00,ro,7
2017-06-19 00:00:00,fr,9
2017-06-19 00:00:00,lt,9
2017-06-19 00:00:00,und,109
2017-06-19 00:00:00,ru,438
2017-06-19 00:00:00,en,620
2017-06-19 00:00:00,lv,2932
2017-06-20 00:00:00,da,1
2017-06-20 00:00:00,hi,1
2017-06-20 00:00:00,ht,1
2017-06-20 00:00:00,it,1
2017-06-20 00:00:00,no,1
2017-06-20 00:00:00,sl,1
2017-06-20 00:00:00,tl,1
2017-06-20 00:00:00,cs,2
2017-06-20 00:00:00,de,2
2017-06-20 00:00:00,fi,2
2017-06-20 00:00:00,fr,2
2017-06-20 00:00:00,in,2
2017-06-20 00:00:00,ro,2
2017-06-20 00:00:00,et,3
2017-06-20 00:00:00,ja,3
2017-06-20 00:00:00,tr,3
2017-06-20 00:00:00,bg,4
2017-06-20 00:00:00,pt,4
2017-06-20 00:00:00,uk,6
2017-06-20 00:00:00,es,11
2017-06-20 00:00:00,lt,20
2017-06-20 00:00:00,sv,38
2017-06-20 00:00:00,und,78
2017-06-20 00:00:00,en,506
2017-06-20 00:00:00,ru,557
2017-06-20 00:00:00,lv,2934
2017-06-21 00:00:00,bg,1
2017-06-21 00:00:00,hi,1
2017-06-21 00:00:00,hu,1
2017-06-21 00:00:00,nl,1
2017-06-21 00:00:00,no,1
2017-06-21 00:00:00,sr,1
2017-06-21 00:00:00,fa,2
2017-06-21 00:00:00,fi,2
2017-06-21 00:00:00,tl,2
2017-06-21 00:00:00,tr,2
2017-06-21 00:00:00,da,3
2017-06-21 00:00:00,de,3
2017-06-21 00:00:00,ko,3
2017-06-21 00:00:00,pl,3
2017-06-21 00:00:00,ja,4
2017-06-21 00:00:00,pt,4
2017-06-21 00:00:00,sl,4
2017-06-21 00:00:00,et,5
2017-06-21 00:00:00,fr,5
2017-06-21 00:00:00,es,7
2017-06-21 00:00:00,in,7
2017-06-21 00:00:00,lt,9
2017-06-21 00:00:00,uk,9
2017-06-21 00:00:00,ro,13
2017-06-21 00:00:00,ca,19
2017-06-21 00:00:00,sv,24
2017-06-21 00:00:00,und,71
2017-06-21 00:00:00,en,372
2017-06-21 00:00:00,ru,592
2017-06-21 00:00:00,lv,2879
2017-06-22 00:00:00,ca,1
2017-06-22 00:00:00,eu,1
2017-06-22 00:00:00,ja,1
2017-06-22 00:00:00,da,2
2017-06-22 00:00:00,es,2
2017-06-22 00:00:00,ht,2
2017-06-22 00:00:00,pl,2
2017-06-22 00:00:00,ro,2
2017-06-22 00:00:00,tl,2
2017-06-22 00:00:00,bg,3
2017-06-22 00:00:00,in,3
2017-06-22 00:00:00,nl,3
2017-06-22 00:00:00,no,3
2017-06-22 00:00:00,pt,3
2017-06-22 00:00:00,sl,3
2017-06-22 00:00:00,tr,3
2017-06-22 00:00:00,fi,4
2017-06-22 00:00:00,uk,7
2017-06-22 00:00:00,de,8
2017-06-22 00:00:00,et,8
2017-06-22 00:00:00,lt,10
2017-06-22 00:00:00,sv,26
2017-06-22 00:00:00,und,135
2017-06-22 00:00:00,en,318
2017-06-22 00:00:00,ru,500
2017-06-22 00:00:00,lv,2823
2017-06-23 00:00:00,da,1
2017-06-23 00:00:00,es,1
2017-06-23 00:00:00,hi,1
2017-06-23 00:00:00,ht,1
2017-06-23 00:00:00,tl,1
2017-06-23 00:00:00,bg,2
2017-06-23 00:00:00,cs,2
2017-06-23 00:00:00,fi,2
2017-06-23 00:00:00,no,2
2017-06-23 00:00:00,ja,3
2017-06-23 00:00:00,pl,3
2017-06-23 00:00:00,sl,3
2017-06-23 00:00:00,et,4
2017-06-23 00:00:00,fr,4
2017-06-23 00:00:00,pt,4
2017-06-23 00:00:00,uk,4
2017-06-23 00:00:00,lt,5
2017-06-23 00:00:00,tr,12
2017-06-23 00:00:00,sv,21
